,ID
319,1385534933163286533
320,1385534931288289285
321,1385534931116253191
322,1385534928608190465
323,1385534926024445956
324,1385534924678172674
325,1385534915450712071
326,1385534893132816387
327,1385534889475276805
328,1385534889135525891
329,1385534887965376518
330,1385534858601148416
331,1385534836517990401
332,1385534832957038596
333,1385534831233146880
334,1385534823482093571
335,1385534821120806913
336,1385534820458008577
337,1385534818860011520
338,1385534816666275848
339,1385534812535013376
340,1385534810786041857
341,1385534809443749893
342,1385534807212322818
343,1385534805325008899
344,1385534795715792897
345,1385534795506192385
346,1385534795040444420
347,1385534793274826755
348,1385534782935814144
349,1385534773007896576
350,1385534764829061121
351,1385534764275228678
352,1385534761091977217
353,1385534759057625088
354,1385534753885937668
355,1385534737247178752
356,1385534736441888771
357,1385534727071825920
358,1385534721162190852
359,1385534715357065218
360,1385534712416985090
361,1385534710445600770
362,1385534705718681603
363,1385534697132879879
364,1385534694838652930
365,1385534692317745154
366,1385534692275986438
367,1385534690090577925
368,1385534687343366144
369,1385534686638772225
370,1385534663762923530
371,1385534651754684416
372,1385534649758363653
373,1385534645903757314
374,1385534643919736834
375,1385534642850177026
376,1385534639385628673
377,1385534638920142848
378,1385534636797743106
379,1385534636751671296
380,1385534632100196358
381,1385534622134534144
382,1385534617407553539
383,1385534610382065666
384,1385534607764819969
385,1385534606875693058
386,1385534601490169858
387,1385534596088049665
388,1385534593860780034
389,1385534589892845568
390,1385534585337962498
391,1385534582771101700
392,1385534576169132038
393,1385534576043249664
394,1385534574046990339
395,1385534572994105349
396,1385534572801167363
397,1385534571282845696
398,1385534557911281667
399,1385534557320097797
400,1385534534008115201
401,1385534530765811716
402,1385534525644500997
403,1385534523199217667
404,1385534520754020357
405,1385534515783868416
406,1385534511954411521
407,1385534511497334784
408,1385534500306755588
409,1385534497085526027
410,1385534492866228227
411,1385534478349574146
412,1385534474348371970
413,1385534472825700353
414,1385534472137986049
415,1385534469805801475
416,1385534462230892545
417,1385534459919929344
418,1385534451799711746
419,1385534450650419207
420,1385534444224794624
421,1385534443004129282
422,1385534439984357377
423,1385534427682402306
424,1385534417892888582
425,1385534417611988992
426,1385534411547062277
427,1385534406115352576
428,1385534402957094918
429,1385534392655695874
430,1385534390499958784
431,1385534385902870530
432,1385534378000863233
433,1385534371302498306
434,1385534367108263938
435,1385534359474606083
436,1385534358786826242
437,1385534313958100993
438,1385534304046833664
439,1385534300980977666
440,1385534295842906112
441,1385534287739375619
442,1385534282244964353
443,1385534277383647235
444,1385534277048147968
445,1385534275940872194
446,1385534262439383042
447,1385534249307082754
448,1385534245872054272
449,1385534244567592960
450,1385534244403830790
451,1385534241740664834
452,1385534236820578304
453,1385534210363035652
454,1385534209306071041
455,1385534207426924544
456,1385534205392658434
457,1385534202343481345
458,1385534199248064514
459,1385534196484038656
460,1385534196328787970
461,1385534186329677828
462,1385534186308702210
463,1385534182273683462
464,1385534182164729857
465,1385534182105956352
466,1385534179685720065
467,1385534175042842626
468,1385534173843230725
469,1385534172865966081
470,1385534172505194499
471,1385534170504613890
472,1385534165681000449
473,1385534159779770369
474,1385534158630383621
475,1385534157674016770
476,1385534157669928961
477,1385534155925032965
478,1385534144537677827
479,1385534140682883073
480,1385534139697451009
481,1385534137520455682
482,1385534135918338048
483,1385534132239880194
484,1385534129975046145
485,1385534124732133376
486,1385534120638488577
487,1385534112052617219
488,1385534108055576578
489,1385534104817573892
490,1385534100539314179
491,1385534070013190145
492,1385534069119741957
493,1385534061217652736
494,1385534055375011843
495,1385534055194710019
496,1385534054984941568
497,1385534049008054274
498,1385534044247580672
499,1385534034575446018
500,1385534023817072640
501,1385534022592483333
502,1385534018498748417
503,1385534006800834561
504,1385534003386589184
505,1385533999335067651
506,1385533998835798019
507,1385533998202507265
508,1385533997024006148
509,1385533996860248068
510,1385533996130521089
511,1385533988593414149
512,1385533983467786241
513,1385533979672055810
514,1385533977797222401
515,1385533969115009025
516,1385533967177224194
517,1385533959300395011
518,1385533957693870082
519,1385533947581386753
520,1385533942724534272
521,1385533938823667715
522,1385533934818185218
523,1385533924135161864
524,1385533920008048646
525,1385533917806043141
526,1385533915985715200
527,1385533915486572547
528,1385533915323015168
529,1385533914098372610
530,1385533913905389569
531,1385533912701571076
532,1385533912517124097
533,1385533912445767680
534,1385533911397244930
535,1385533910780547072
536,1385533910055018501
537,1385533909946052610
538,1385533909597708295
539,1385533909106978817
540,1385533908679225345
541,1385533908616286212
542,1385533899581779969
543,1385533895987236871
544,1385533888747905024
545,1385533877607751683
546,1385533871505223686
547,1385533856703410176
548,1385533854535016448
549,1385533851707973634
550,1385533851108212736
551,1385533847044042755
552,1385533841834582019
553,1385533838353444866
554,1385533835203338243
555,1385533834804953088
556,1385533824272982017
557,1385533816161411073
558,1385533814747717632
559,1385533805897961476
560,1385533803288883200
561,1385533802634563592
562,1385533798142681093
563,1385533797240823809
564,1385533794711523328
565,1385533788411764736
566,1385533783307284481
567,1385533773824118787
568,1385533767620579330
569,1385533767578652673
570,1385533743453020162
571,1385533711517552640
572,1385533706786410497
573,1385533690256654340
574,1385533678554689536
575,1385533677090791426
576,1385533676692324353
577,1385533670052700161
578,1385533669973110785
579,1385533668072910851
580,1385533666332397570
581,1385533657973235712
582,1385533643607580679
583,1385533642357760002
584,1385533641527283713
585,1385533637194620930
586,1385533627857993732
587,1385533624536207362
588,1385533622602530816
589,1385533620195049472
590,1385533620119498753
591,1385533616592019457
592,1385533614222233600
593,1385533603128303627
594,1385533583499137031
595,1385533569997713409
596,1385533562049413123
597,1385533559327191043
598,1385533552641466368
599,1385533546522103808
600,1385533546203254784
601,1385533537424744450
602,1385533535977619461
603,1385533532496302080
604,1385533532068450308
605,1385533522941669378
606,1385533521754685443
607,1385533519028445184
608,1385533514515374081
609,1385533514070691847
610,1385533503698214914
611,1385533502029012993
612,1385533486778314755
613,1385533483376791553
614,1385533478402285570
615,1385533474568802305
616,1385536816418152448
617,1385536809342365697
618,1385536803877253123
619,1385536802702827523
620,1385536801729744896
621,1385536789805420545
622,1385536787821572096
623,1385536782301868032
624,1385536780246605826
625,1385536777574772738
626,1385536776421486594
627,1385536771799322626
628,1385536763423191042
629,1385536743147855874
630,1385536737359761412
631,1385536734977527809
632,1385536732272070659
633,1385536728593805315
634,1385536726479736833
635,1385536712558907392
636,1385536701607550976
637,1385536697535025152
638,1385536691767709698
639,1385536691369168897
640,1385536690807209985
641,1385536687514787840
642,1385536670548697090
643,1385536668304871431
644,1385536668245970945
645,1385536657621864448
646,1385536655524761601
647,1385536652840366081
648,1385536651963797506
649,1385536650684485635
650,1385536648859975681
651,1385536648222580741
652,1385536648188891140
653,1385536639930413058
654,1385536638344777729
655,1385536638143528962
656,1385536636675444743
657,1385536624059043841
658,1385536621525753860
659,1385536606321332225
660,1385536598012477444
661,1385536595026235392
662,1385536581159821313
663,1385536561786200064
664,1385536554894958600
665,1385536548758646784
666,1385536543931072516
667,1385536539434921985
668,1385536528009502724
669,1385536524205264898
670,1385536511899324417
671,1385536509810405379
672,1385536507155415043
673,1385536505343619083
674,1385536503921537026
675,1385536496245960704
676,1385536494148800512
677,1385536487479906307
678,1385536473206640642
679,1385536471814139906
680,1385536471541731330
681,1385536468265803776
682,1385536460930039812
683,1385536455292899330
684,1385536453904674818
685,1385536449672400905
686,1385536440507973632
687,1385536439019085828
688,1385536432140324865
689,1385536430886121477
690,1385536424234074113
691,1385536422245982208
692,1385536420912193540
693,1385536418995392513
694,1385536418642948102
695,1385536418592673792
696,1385536418571702282
697,1385536416239652869
698,1385536412439650310
699,1385536392722255872
700,1385536392550301696
701,1385536386233602049
702,1385536379522666499
703,1385536378235203584
704,1385536376683130880
705,1385536369783500800
706,1385536369494269955
707,1385536362842103810
708,1385536362674278402
709,1385536361063616513
710,1385536359679463427
711,1385536356709920772
712,1385536354621087749
713,1385536353350336512
714,1385536353052594176
715,1385536351437787137
716,1385536351395737603
717,1385536345884536834
718,1385536338053668865
719,1385536330864619527
720,1385536325751767042
721,1385536311415779328
722,1385536308651577347
723,1385536306982408192
724,1385536297045958657
725,1385536285033463810
726,1385536283389304835
727,1385536274140782592
728,1385536272630902784
729,1385536272320581635
730,1385536259360137217
731,1385536243140751369
732,1385536242100494338
733,1385536228011909121
734,1385536223964393472
735,1385536217068961792
736,1385536213210238978
737,1385536212564418568
738,1385536210337247235
739,1385536205501210625
740,1385536200308559875
741,1385536194683883520
742,1385536193971040258
743,1385536191110410240
744,1385536185875980294
745,1385536171619491849
746,1385536160416641024
747,1385536157652422656
748,1385536157241548800
749,1385536151159640066
750,1385536142007705600
751,1385536141068148738
752,1385536138874478593
753,1385536136597094406
754,1385536133539373057
755,1385536131417075715
756,1385536116065853440
757,1385536115533254664
758,1385536112525938688
759,1385536109074173952
760,1385536108713312263
761,1385536107224338435
762,1385536092644904964
763,1385536091638296577
764,1385536091185467392
765,1385536090396835843
766,1385536088840851461
767,1385536088727461888
768,1385536083937488901
769,1385536072529162240
770,1385536069802811393
771,1385536062194216960
772,1385536039746408449
773,1385536039549239297
774,1385536038735548417
775,1385536038576197635
776,1385536034293702658
777,1385536030208495616
778,1385536029810167812
779,1385536029394759683
780,1385536019567628288
781,1385536019227885568
782,1385536005567037443
783,1385535999405592579
784,1385535990861795330
785,1385535989733634048
786,1385535986290106371
787,1385535984155217923
788,1385535978211794946
789,1385535973174378496
790,1385535973027504136
791,1385535971509239813
792,1385535971471478789
793,1385535969437257729
794,1385535967453450242
795,1385535961140891652
796,1385535957173112834
797,1385535948109369345
798,1385535944174960642
799,1385535925988597763
800,1385535925157990401
801,1385535924419776514
802,1385535924134678528
803,1385535921081110529
804,1385535918594039809
805,1385535917008375808
806,1385535913220923394
807,1385535910389846027
808,1385535909601308676
809,1385535900315049987
810,1385535897735630848
811,1385535896590721026
812,1385535888306970627
813,1385535887166119942
814,1385535885584867329
815,1385535884431224834
816,1385535884146225155
817,1385535876709588993
818,1385535870212657156
819,1385535867033473026
820,1385535863493431299
821,1385535861312266240
822,1385535858690953219
823,1385535857482813446
824,1385535852583874561
825,1385535849715093507
826,1385535841829748739
827,1385535841540493315
828,1385535839426400263
829,1385535831780347904
830,1385535829074870275
831,1385535826914791427
832,1385535823794216969
833,1385535805742010368
834,1385535804500373504
835,1385535802646482950
836,1385535802533421056
837,1385535799165296640
838,1385535777803808775
839,1385535771285860354
840,1385535770698649600
841,1385535763752706048
842,1385535762138112003
843,1385535750226206720
844,1385535745549422593
845,1385535724578033664
846,1385535723814592515
847,1385535722552119297
848,1385535716550221832
849,1385535711382630400
850,1385535707461021697
851,1385535689857458178
852,1385535688209174534
853,1385535687957651457
854,1385535686254673921
855,1385535684635766788
856,1385535674611163140
857,1385535670584709120
858,1385535669297156098
859,1385535668865179651
860,1385535659390115844
861,1385535659146895364
862,1385535658412765190
863,1385535658299645956
864,1385535639647567874
865,1385535634358431744
866,1385535634048118787
867,1385535632051683330
868,1385535620789903360
869,1385535613001031681
870,1385535607317934082
871,1385535605682040839
872,1385535604713218049
873,1385535599445225473
874,1385535567853547522
875,1385535567660601346
876,1385535552594788362
877,1385535549834883074
878,1385535544243867651
879,1385535534672617475
880,1385535533506600964
881,1385535522190278658
882,1385535521456197643
883,1385535515101831169
884,1385535514816573441
885,1385535501185155074
886,1385535500220469249
887,1385535491605291008
888,1385535486983352325
889,1385535479563440130
890,1385535465831366659
891,1385535457430183937
892,1385535453508550658
893,1385535443354013699
894,1385535432805339136
895,1385535430196699140
896,1385535422885994497
897,1385535419303882754
898,1385535417202581512
899,1385535415621357568
900,1385535411943055363
901,1385535401943838722
902,1385535393634807808
903,1385535380074549251
904,1385535374278025218
905,1385535365847584768
906,1385535359472177153
907,1385535355579949059
908,1385535354589962240
909,1385535351561785345
910,1385535350374768645
911,1385535345408704512
912,1385535344930660355
913,1385535335711444994
914,1385535327503331330
915,1385535324462501893
916,1385535323011121155
917,1385535312126959619
918,1385535308855349248
919,1385535305910915072
920,1385535298919026689
921,1385535296905826306
922,1385535284285120516
923,1385535272373288983
924,1385535270490152962
925,1385535253389795333
926,1385535251619876866
927,1385535248860008450
928,1385535244116316167
929,1385535237686321153
930,1385535232955330560
931,1385535218958938118
932,1385535208062164993
933,1385535198515789825
934,1385535196334759938
935,1385535196020178948
936,1385535193755291649
937,1385535192744538112
938,1385535190152384513
939,1385535187929419776
940,1385535184385101826
941,1385535183865081859
942,1385535181017157633
943,1385535176357269511
944,1385535175321346050
945,1385535175048658946
946,1385535167507230721
947,1385535166832021504
948,1385535166681059330
949,1385535166311931910
950,1385535161559785479
951,1385535141968183297
952,1385535133248278530
953,1385535122691088384
954,1385535120879194118
955,1385535117934796800
956,1385535098691465220
957,1385535088335605760
958,1385535085756092417
959,1385535066114183176
960,1385535064079880192
961,1385535059814461440
962,1385535049273987073
963,1385535044979023878
964,1385535041590104065
965,1385535039589416965
966,1385535016013373441
967,1385535015660843011
968,1385534999219236864
969,1385534994139942916
970,1385534988687331329
971,1385534977467731971
972,1385534976955871232
973,1385534974149873667
974,1385534974007255047
975,1385534972237254656
976,1385534971541004288
977,1385534970450481154
978,1385534970190393346
979,1385534963731238917
980,1385534949588193283
981,1385534946991771650
982,1385534941505761287
983,1385534933163286533
984,1385534931288289285
985,1385534931116253191
986,1385534928608190465
987,1385534926024445956
988,1385534924678172674
989,1385534915450712071
990,1385534893132816387
991,1385534889475276805
992,1385534889135525891
993,1385534887965376518
994,1385534858601148416
995,1385534836517990401
996,1385534832957038596
997,1385534831233146880
998,1385534823482093571
999,1385534821120806913
1000,1385534820458008577
1001,1385534818860011520
1002,1385534816666275848
1003,1385534812535013376
1004,1385534810786041857
1005,1385534809443749893
1006,1385534807212322818
1007,1385534805325008899
1008,1385534795715792897
1009,1385534795506192385
1010,1385534795040444420
1011,1385534793274826755
1012,1385534782935814144
1013,1385534773007896576
1014,1385534764829061121
1015,1385534764275228678
1016,1385534761091977217
1017,1385534759057625088
1018,1385534753885937668
1019,1385534737247178752
1020,1385534736441888771
1021,1385534727071825920
1022,1385534721162190852
1023,1385534715357065218
1024,1385534712416985090
1025,1385534710445600770
1026,1385534705718681603
1027,1385534697132879879
1028,1385534694838652930
1029,1385534692317745154
1030,1385534692275986438
1031,1385534690090577925
1032,1385534687343366144
1033,1385534686638772225
1034,1385534663762923530
1035,1385534651754684416
1036,1385534649758363653
1037,1385534645903757314
1038,1385534643919736834
1039,1385534642850177026
1040,1385534639385628673
1041,1385534638920142848
1042,1385534636797743106
1043,1385534636751671296
1044,1385534632100196358
1045,1385534622134534144
1046,1385534617407553539
1047,1385534610382065666
1048,1385534607764819969
1049,1385534606875693058
1050,1385534601490169858
1051,1385534596088049665
1052,1385534593860780034
1053,1385534589892845568
1054,1385534585337962498
1055,1385534582771101700
1056,1385534576169132038
1057,1385534576043249664
1058,1385534574046990339
1059,1385534572994105349
1060,1385534572801167363
1061,1385534571282845696
1062,1385534557911281667
1063,1385534557320097797
1064,1385534534008115201
1065,1385534530765811716
1066,1385534525644500997
1067,1385534523199217667
1068,1385534520754020357
1069,1385534515783868416
1070,1385534511954411521
1071,1385534511497334784
1072,1385534500306755588
1073,1385534497085526027
1074,1385534492866228227
1075,1385534478349574146
1076,1385534474348371970
1077,1385534472825700353
1078,1385534472137986049
1079,1385534469805801475
1080,1385534462230892545
1081,1385534459919929344
1082,1385534451799711746
1083,1385534450650419207
1084,1385534444224794624
1085,1385534443004129282
1086,1385534439984357377
1087,1385534427682402306
1088,1385534417892888582
1089,1385534417611988992
1090,1385534411547062277
1091,1385534406115352576
1092,1385534402957094918
1093,1385534392655695874
1094,1385534390499958784
1095,1385534385902870530
1096,1385534378000863233
1097,1385534371302498306
1098,1385534367108263938
1099,1385534359474606083
1100,1385534358786826242
1101,1385534313958100993
1102,1385534304046833664
1103,1385534300980977666
1104,1385534295842906112
1105,1385534287739375619
1106,1385534282244964353
1107,1385534277383647235
1108,1385534277048147968
1109,1385534275940872194
1110,1385534262439383042
1111,1385534249307082754
1112,1385534245872054272
1113,1385534244567592960
1114,1385534244403830790
1115,1385534241740664834
1116,1385534236820578304
1117,1385534210363035652
1118,1385534209306071041
1119,1385534207426924544
1120,1385534205392658434
1121,1385534202343481345
1122,1385534199248064514
1123,1385534196484038656
1124,1385534196328787970
1125,1385534186329677828
1126,1385534186308702210
1127,1385534182273683462
1128,1385534182164729857
1129,1385534182105956352
1130,1385534179685720065
1131,1385534175042842626
1132,1385534173843230725
1133,1385534172865966081
1134,1385534172505194499
1135,1385534170504613890
1136,1385534165681000449
1137,1385534159779770369
1138,1385534158630383621
1139,1385534157674016770
1140,1385534157669928961
1141,1385534155925032965
1142,1385534144537677827
1143,1385534140682883073
1144,1385534139697451009
1145,1385534137520455682
1146,1385534135918338048
1147,1385534132239880194
1148,1385534129975046145
1149,1385534124732133376
1150,1385534120638488577
1151,1385534112052617219
1152,1385534108055576578
1153,1385534104817573892
1154,1385534100539314179
1155,1385534070013190145
1156,1385534069119741957
1157,1385534061217652736
1158,1385534055375011843
1159,1385534055194710019
1160,1385534054984941568
1161,1385534049008054274
1162,1385534044247580672
1163,1385534034575446018
1164,1385534023817072640
1165,1385534022592483333
1166,1385534018498748417
1167,1385534006800834561
1168,1385534003386589184
1169,1385533999335067651
1170,1385533998835798019
1171,1385533998202507265
1172,1385533997024006148
1173,1385533996860248068
1174,1385533996130521089
1175,1385533988593414149
1176,1385533983467786241
1177,1385533979672055810
1178,1385533977797222401
1179,1385533969115009025
1180,1385533967177224194
1181,1385533959300395011
1182,1385533957693870082
1183,1385533947581386753
1184,1385533942724534272
1185,1385533938823667715
1186,1385533934818185218
1187,1385533924135161864
1188,1385533920008048646
1189,1385533917806043141
1190,1385533915985715200
1191,1385533915486572547
1192,1385533915323015168
1193,1385533914098372610
1194,1385533913905389569
1195,1385533912701571076
1196,1385533912517124097
1197,1385533912445767680
1198,1385533911397244930
1199,1385533910780547072
1200,1385533910055018501
1201,1385533909946052610
1202,1385533909597708295
1203,1385533909106978817
1204,1385533908679225345
1205,1385533908616286212
1206,1385533899581779969
1207,1385533895987236871
1208,1385533888747905024
1209,1385533877607751683
1210,1385533871505223686
1211,1385533856703410176
1212,1385533854535016448
1213,1385533851707973634
1214,1385533851108212736
1215,1385533847044042755
1216,1385533841834582019
1217,1385533838353444866
1218,1385533835203338243
1219,1385533834804953088
1220,1385533824272982017
1221,1385533816161411073
1222,1385533814747717632
1223,1385533805897961476
1224,1385533803288883200
1225,1385533802634563592
1226,1385533798142681093
1227,1385533797240823809
1228,1385533794711523328
1229,1385533788411764736
1230,1385533783307284481
1231,1385533773824118787
1232,1385533767620579330
1233,1385533767578652673
1234,1385533743453020162
1235,1385533711517552640
1236,1385533706786410497
1237,1385536992524439553
1238,1385536992138518531
1239,1385536990725160961
1240,1385536985100587011
1241,1385536982885965826
1242,1385536981870866433
1243,1385536980922998784
1244,1385536977114599432
1245,1385536972475699200
1246,1385536971267723266
1247,1385536970516881409
1248,1385536965555081217
1249,1385536957279707138
1250,1385536957279657990
1251,1385536950623514625
1252,1385536948127768580
1253,1385536947603468290
1254,1385536937465896961
1255,1385536935645515777
1256,1385536931061125120
1257,1385536917731627011
1258,1385536907606695936
1259,1385536902963490820
1260,1385536896562958339
1261,1385536895648677888
1262,1385536890204528640
1263,1385536883325763586
1264,1385536879479738369
1265,1385536874794553345
1266,1385536871216857089
1267,1385536870445051906
1268,1385536859057672195
1269,1385536852862459906
1270,1385536844247433225
1271,1385536841600749569
1272,1385536827948519428
1273,1385536825842757637
1274,1385536824601309190
1275,1385536816418152448
1276,1385536809342365697
1277,1385536803877253123
1278,1385536802702827523
1279,1385536801729744896
1280,1385536789805420545
1281,1385536787821572096
1282,1385536782301868032
1283,1385536780246605826
1284,1385536777574772738
1285,1385536776421486594
1286,1385536771799322626
1287,1385536763423191042
1288,1385536743147855874
1289,1385536737359761412
1290,1385536734977527809
1291,1385536732272070659
1292,1385536728593805315
1293,1385536726479736833
1294,1385536712558907392
1295,1385536701607550976
1296,1385536697535025152
1297,1385536691767709698
1298,1385536691369168897
1299,1385536690807209985
1300,1385536687514787840
1301,1385536670548697090
1302,1385536668304871431
1303,1385536668245970945
1304,1385536657621864448
1305,1385536655524761601
1306,1385536652840366081
1307,1385536651963797506
1308,1385536650684485635
1309,1385536648859975681
1310,1385536648222580741
1311,1385536648188891140
1312,1385536639930413058
1313,1385536638344777729
1314,1385536638143528962
1315,1385536636675444743
1316,1385536624059043841
1317,1385536621525753860
1318,1385536606321332225
1319,1385536598012477444
1320,1385536595026235392
1321,1385536581159821313
1322,1385536561786200064
1323,1385536554894958600
1324,1385536548758646784
1325,1385536543931072516
1326,1385536539434921985
1327,1385536528009502724
1328,1385536524205264898
1329,1385536511899324417
1330,1385536509810405379
1331,1385536507155415043
1332,1385536505343619083
1333,1385536503921537026
1334,1385536496245960704
1335,1385536494148800512
1336,1385536487479906307
1337,1385536473206640642
1338,1385536471814139906
1339,1385536471541731330
1340,1385536468265803776
1341,1385536460930039812
1342,1385536455292899330
1343,1385536453904674818
1344,1385536449672400905
1345,1385536440507973632
1346,1385536439019085828
1347,1385536432140324865
1348,1385536430886121477
1349,1385536424234074113
1350,1385536422245982208
1351,1385536420912193540
1352,1385536418995392513
1353,1385536418642948102
1354,1385536418592673792
1355,1385536418571702282
1356,1385536416239652869
1357,1385536412439650310
1358,1385536392722255872
1359,1385536392550301696
1360,1385536386233602049
1361,1385536379522666499
1362,1385536378235203584
1363,1385536376683130880
1364,1385536369783500800
1365,1385536369494269955
1366,1385536362842103810
1367,1385536362674278402
1368,1385536361063616513
1369,1385536359679463427
1370,1385536356709920772
1371,1385536354621087749
1372,1385536353350336512
1373,1385536353052594176
1374,1385536351437787137
1375,1385536351395737603
1376,1385536345884536834
1377,1385536338053668865
1378,1385536330864619527
1379,1385536325751767042
1380,1385536311415779328
1381,1385536308651577347
1382,1385536306982408192
1383,1385536297045958657
1384,1385536285033463810
1385,1385536283389304835
1386,1385536274140782592
1387,1385536272630902784
1388,1385536272320581635
1389,1385536259360137217
1390,1385536243140751369
1391,1385536242100494338
1392,1385536228011909121
1393,1385536223964393472
1394,1385536217068961792
1395,1385536213210238978
1396,1385536212564418568
1397,1385536210337247235
1398,1385536205501210625
1399,1385536200308559875
1400,1385536194683883520
1401,1385536193971040258
1402,1385536191110410240
1403,1385536185875980294
1404,1385536171619491849
1405,1385536160416641024
1406,1385536157652422656
1407,1385536157241548800
1408,1385536151159640066
1409,1385536142007705600
1410,1385536141068148738
1411,1385536138874478593
1412,1385536136597094406
1413,1385536133539373057
1414,1385536131417075715
1415,1385536116065853440
1416,1385536115533254664
1417,1385536112525938688
1418,1385536109074173952
1419,1385536108713312263
1420,1385536107224338435
1421,1385536092644904964
1422,1385536091638296577
1423,1385536091185467392
1424,1385536090396835843
1425,1385536088840851461
1426,1385536088727461888
1427,1385536083937488901
1428,1385536072529162240
1429,1385536069802811393
1430,1385536062194216960
1431,1385536039746408449
1432,1385536039549239297
1433,1385536038735548417
1434,1385536038576197635
1435,1385536034293702658
1436,1385536030208495616
1437,1385536029810167812
1438,1385536029394759683
1439,1385536019567628288
1440,1385536019227885568
1441,1385536005567037443
1442,1385535999405592579
1443,1385535990861795330
1444,1385535989733634048
1445,1385535986290106371
1446,1385535984155217923
1447,1385535978211794946
1448,1385535973174378496
1449,1385535973027504136
1450,1385535971509239813
1451,1385535971471478789
1452,1385535969437257729
1453,1385535967453450242
1454,1385535961140891652
1455,1385535957173112834
1456,1385535948109369345
1457,1385535944174960642
1458,1385535925988597763
1459,1385535925157990401
1460,1385535924419776514
1461,1385535924134678528
1462,1385535921081110529
1463,1385535918594039809
1464,1385535917008375808
1465,1385535913220923394
1466,1385535910389846027
1467,1385535909601308676
1468,1385535909219684354
1469,1385535900315049987
1470,1385535897735630848
1471,1385535896590721026
1472,1385535888306970627
1473,1385535887166119942
1474,1385535885584867329
1475,1385535884431224834
1476,1385535884146225155
1477,1385535876709588993
1478,1385535870212657156
1479,1385535867033473026
1480,1385535863493431299
1481,1385535861312266240
1482,1385535858690953219
1483,1385535857482813446
1484,1385535852583874561
1485,1385535849715093507
1486,1385535841829748739
1487,1385535841540493315
1488,1385535839426400263
1489,1385535831780347904
1490,1385535829074870275
1491,1385535826914791427
1492,1385535823794216969
1493,1385535805742010368
1494,1385535804500373504
1495,1385535802646482950
1496,1385535802533421056
1497,1385535799165296640
1498,1385535777803808775
1499,1385535771285860354
1500,1385535770698649600
1501,1385535763752706048
1502,1385535762138112003
1503,1385535750226206720
1504,1385535745549422593
1505,1385535724578033664
1506,1385535723814592515
1507,1385535722552119297
1508,1385535716550221832
1509,1385535711382630400
1510,1385535707461021697
1511,1385535689857458178
1512,1385535688209174534
1513,1385535687957651457
1514,1385535686254673921
1515,1385535674611163140
1516,1385535670584709120
1517,1385535669297156098
1518,1385535668865179651
1519,1385535659390115844
1520,1385535659146895364
1521,1385535658412765190
1522,1385535658299645956
1523,1385535639647567874
1524,1385535634358431744
1525,1385535634048118787
1526,1385535632051683330
1527,1385535620789903360
1528,1385535613001031681
1529,1385535605682040839
1530,1385535604713218049
1531,1385535599445225473
1532,1385535567853547522
1533,1385535567660601346
1534,1385535552594788362
1535,1385535549834883074
1536,1385535544243867651
1537,1385535534672617475
1538,1385535533506600964
1539,1385535522190278658
1540,1385535521456197643
1541,1385535515101831169
1542,1385535514816573441
1543,1385535501185155074
1544,1385535500220469249
1545,1385535491605291008
1546,1385535486983352325
1547,1385535479563440130
1548,1385535465831366659
1549,1385535457430183937
1550,1385535453508550658
1551,1385535443354013699
1552,1385535432805339136
1553,1385535430196699140
1554,1385535422885994497
1555,1385535419303882754
1556,1385535417202581512
1557,1385535415621357568
1558,1385535411943055363
1559,1385535401943838722
1560,1385535393634807808
1561,1385535380074549251
1562,1385535374278025218
1563,1385535365847584768
1564,1385535359472177153
1565,1385535355579949059
1566,1385535354589962240
1567,1385535351561785345
1568,1385535350374768645
1569,1385535345408704512
1570,1385535344930660355
1571,1385535335711444994
1572,1385535327503331330
1573,1385535324462501893
1574,1385535323011121155
1575,1385535312126959619
1576,1385535308855349248
1577,1385535305910915072
1578,1385535298919026689
1579,1385535296905826306
1580,1385535284285120516
1581,1385535272373288983
1582,1385535270490152962
1583,1385535253389795333
1584,1385535251619876866
1585,1385535248860008450
1586,1385535244116316167
1587,1385535237686321153
1588,1385535232955330560
1589,1385535218958938118
1590,1385535208062164993
1591,1385535198515789825
1592,1385535196334759938
1593,1385535196020178948
1594,1385535193755291649
1595,1385535192744538112
1596,1385535190152384513
1597,1385535187929419776
1598,1385535184385101826
1599,1385535183865081859
1600,1385535181017157633
1601,1385535176357269511
1602,1385535175321346050
1603,1385535175048658946
1604,1385535167507230721
1605,1385535166832021504
1606,1385535166681059330
1607,1385535166311931910
1608,1385535161559785479
1609,1385535141968183297
1610,1385535133248278530
1611,1385535122691088384
1612,1385535120879194118
1613,1385535117934796800
1614,1385535098691465220
1615,1385535088335605760
1616,1385535085756092417
1617,1385535066114183176
1618,1385535064079880192
1619,1385535059814461440
1620,1385535049273987073
1621,1385535044979023878
1622,1385535041590104065
1623,1385535039589416965
1624,1385535016013373441
1625,1385535015660843011
1626,1385534999219236864
1627,1385534994139942916
1628,1385534988687331329
1629,1385534977467731971
1630,1385534976955871232
1631,1385534974149873667
1632,1385534974007255047
1633,1385534972237254656
1634,1385534971541004288
1635,1385534970450481154
1636,1385534970190393346
1637,1385534963731238917
1638,1385534949588193283
1639,1385534946991771650
1640,1385534941505761287
1641,1385534933163286533
1642,1385534931288289285
1643,1385534931116253191
1644,1385534928608190465
1645,1385534926024445956
1646,1385534924678172674
1647,1385534915450712071
1648,1385534893132816387
1649,1385534889475276805
1650,1385534889135525891
1651,1385534887965376518
1652,1385534858601148416
